Country,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration
0,20.5,11.0,15.4,1.0,14.6,29.5,35259.99
0,21.8,9.8,15.6,1.0,12.7,24.8,35207.37
0,22.0,7.9,15.1,1.0,11.9,23.4,35154.89
0,22.8,9.7,16.3,1.0,12.0,23.0,35102.63
0,24.1,9.4,16.9,1.0,10.5,20.5,35027.84
0,24.4,10.3,17.6,1.0,10.2,22.7,34947.54
0,23.5,8.6,16.2,1.0,11.7,22.3,34868.43
0,23.6,9.6,16.8,1.0,8.7,18.7,34790.59
0,23.0,8.9,16.0,1.0,9.0,18.0,34714.14
0,20.7,7.1,14.3,1.0,12.9,26.6,34639.19
0,18.2,7.4,13.6,1.0,10.2,22.0,32238.75
0,17.6,7.2,12.9,1.0,8.0,17.6,34494.2
0,17.5,7.3,12.9,1.0,10.2,22.0,34424.38
0,17.5,6.0,12.1,1.0,12.4,25.9,34356.49
0,18.0,6.8,12.9,1.0,12.8,28.1,34290.66
0,18.4,4.7,11.7,1.0,12.6,28.1,34226.98
0,21.0,3.7,12.5,1.0,9.8,16.2,32340.21
0,20.7,11.2,15.3,1.0,10.4,23.4,28551.44
0,19.7,10.1,14.6,1.0,11.7,25.2,34050.07
0,20.6,5.8,13.4,1.0,13.4,28.8,33996.2
0,20.2,8.7,13.6,1.0,14.8,31.3,33945.07
0,17.9,3.8,11.6,1.0,16.6,32.0,33896.8
0,15.0,0.2,8.8,1.0,15.6,31.3,33851.51
0,15.1,-0.3,8.0,1.0,10.1,17.3,33809.38
0,14.5,1.0,7.7,1.0,10.0,16.9,33770.06
0,14.7,-2.8,7.1,1.0,13.7,29.2,33733.16
0,17.8,-1.5,8.0,1.0,18.8,37.4,33698.73
0,18.3,-1.7,9.1,1.0,12.0,26.3,33666.82
0,17.1,2.7,9.9,1.0,10.5,19.8,33637.45
0,15.2,3.3,9.1,1.0,15.6,32.0,33610.65
0,15.3,-0.9,7.6,1.0,9.5,22.0,33586.48
0,16.6,-0.2,8.2,1.0,18.2,36.7,33564.98
0,15.2,-1.1,8.1,1.0,9.5,20.2,33520.96
0,15.1,2.1,9.2,1.0,14.8,27.4,33131.78
0,16.0,0.6,8.9,1.0,9.5,18.7,33239.82
0,13.2,1.8,7.2,1.0,15.6,42.5,33063.35
0,12.7,0.7,6.4,1.0,19.6,38.9,33264.02
0,9.5,-5.1,3.0,1.0,10.0,22.0,33458.41
0,11.2,-5.3,3.9,1.0,10.1,22.3,33363.9
0,12.1,-2.9,4.8,1.0,9.0,16.6,33262.21
0,14.6,0.5,7.7,1.0,8.6,14.4,32485.64
0,15.1,-0.1,7.6,1.0,9.4,15.1,33070.27
0,15.6,0.4,8.4,1.0,9.4,18.0,32979.64
0,14.6,1.0,8.0,1.0,10.0,16.6,32972.71
0,14.3,0.1,7.9,1.0,10.5,20.5,32966.09
0,14.5,0.2,7.9,1.0,8.6,19.4,32887.8
0,13.3,-0.3,6.8,1.0,7.9,18.4,32881.71
0,12.6,-3.1,6.0,1.0,9.8,16.9,32985.5
0,12.2,-3.3,5.1,1.0,10.3,23.4,33019.91
0,13.5,-1.3,6.7,1.0,10.3,19.8,32863.66
0,12.9,0.2,7.0,1.0,12.3,27.0,32786.81
0,9.2,1.8,6.1,1.1,7.8,17.6,18315.81
0,11.2,1.8,6.5,0.7,14.8,29.9,32874.09
0,7.7,-2.6,2.7,1.0,29.9,59.0,33188.84
0,8.5,-3.1,2.9,1.0,17.5,39.2,32849.56
0,8.8,-3.5,2.9,1.0,11.6,23.4,33066.77
0,10.6,-1.6,4.6,1.0,10.1,21.2,33283.43
0,10.5,-2.4,4.2,1.0,13.0,25.6,33156.93
0,12.9,1.4,7.0,1.0,12.6,26.3,33173.09
0,14.1,-1.3,7.0,1.0,13.8,29.5,33557.05
0,15.0,3.4,9.0,1.0,15.5,34.9,32955.31
0,10.6,6.2,8.4,2.2,18.6,37.1,3453.14
0,11.9,3.9,7.1,1.5,21.0,48.2,17690.51
0,12.0,-1.1,5.5,1.0,17.9,37.4,34061.16
0,9.5,-4.2,3.5,1.0,8.9,22.0,34192.44
0,9.7,-0.8,4.0,1.0,11.3,25.6,34252.08
0,8.0,-2.2,2.8,1.0,10.4,27.0,33665.81
0,8.5,-4.0,2.9,1.0,11.4,25.9,34375.0
0,7.9,-2.5,3.4,1.3,19.2,37.8,23819.9
0,8.5,1.2,4.7,0.2,24.1,46.1,27709.53
0,10.2,1.4,5.9,1.0,8.2,20.5,33176.63
0,10.1,1.5,5.6,1.9,16.5,31.3,29292.78
0,10.7,0.4,5.7,1.0,10.1,23.0,33537.32
0,11.0,-3.7,4.5,1.0,11.8,27.0,34160.59
0,11.9,-1.3,5.5,1.0,11.8,26.6,34652.11
0,12.3,-3.3,5.3,1.0,11.5,25.9,35160.19
0,12.1,-3.3,5.2,1.0,12.9,27.4,35321.5
0,12.2,1.0,7.1,1.0,21.0,41.4,35300.54
0,12.0,-1.2,5.4,1.0,17.7,36.4,35559.36
0,12.0,-3.3,5.5,1.0,9.6,21.6,29329.36
0,14.0,1.4,8.6,0.3,14.2,28.1,31578.96
0,13.5,4.7,8.9,1.0,24.1,49.0,34537.96
0,11.3,1.9,6.7,1.7,21.1,40.0,35130.42
0,9.4,-3.3,3.2,1.0,17.1,34.2,36063.35
0,8.6,-5.1,1.4,1.0,21.2,40.7,36160.53
0,6.4,-5.6,-0.3,1.0,22.8,45.7,36259.35
0,11.1,-5.3,2.5,1.0,19.1,40.0,36359.71
0,12.1,-4.8,4.7,1.0,14.1,29.2,36461.5
0,15.3,1.8,8.6,1.0,12.2,28.1,36564.57
0,12.1,3.8,8.3,1.2,18.0,46.1,35505.73
0,12.4,1.0,6.3,1.4,17.3,32.4,35083.95
0,11.6,-0.4,4.9,1.0,30.1,61.2,36880.27
0,11.1,-1.6,4.2,1.0,21.5,43.6,36987.29
0,10.7,-6.7,3.1,1.0,11.7,19.8,37095.0
0,11.1,-3.3,5.6,1.0,8.9,24.5,37203.32
0,10.2,0.3,5.5,1.0,21.3,42.1,19514.3
0,13.0,3.3,7.8,1.0,17.9,36.0,36480.98
0,16.1,4.9,10.1,0.9,21.7,43.6,37530.74
0,17.1,6.4,11.5,1.0,24.2,48.2,34657.83
0,15.5,6.2,10.8,1.0,17.9,36.4,37750.07
0,10.8,-0.6,5.4,1.0,19.4,39.6,37859.75
0,9.8,-4.0,3.2,1.0,18.9,36.4,37969.32
0,10.7,-4.2,3.8,1.0,16.1,33.8,38078.68
0,12.9,-2.4,6.1,1.0,11.7,25.6,38187.76
0,16.1,-1.1,8.4,1.0,19.6,37.4,38297.3
0,18.3,5.3,12.0,1.0,18.4,36.0,38407.69
0,21.0,3.8,12.3,1.0,20.9,42.1,38518.81
0,19.7,0.4,11.6,1.0,12.5,27.7,38630.61
0,20.0,1.6,12.1,1.0,16.5,32.4,38742.95
0,19.5,4.8,13.3,1.0,23.2,48.2,38855.79
0,20.9,7.1,14.7,1.0,25.7,50.0,38969.0
0,22.6,9.2,15.5,2.9,35.3,72.7,39062.04
0,19.1,4.0,12.5,1.0,18.9,39.2,39132.99
0,18.5,0.9,11.3,1.0,21.7,41.8,39204.45
0,16.5,1.9,9.1,1.0,29.9,58.0,39276.32
0,15.8,-0.1,8.4,1.0,29.0,56.5,39348.49
0,16.6,1.0,9.1,1.0,17.2,35.6,39420.88
0,17.2,0.1,10.5,1.0,17.7,34.6,35534.06
0,16.2,8.1,11.7,0.2,23.7,48.2,23083.01
0,14.0,6.0,9.1,4.2,22.3,49.7,21600.0
0,16.7,2.1,9.3,1.0,17.7,36.7,39600.0
0,20.9,7.0,13.9,1.0,21.5,38.2,39600.0
0,23.3,7.1,15.9,1.0,21.7,42.8,39600.0
0,23.6,11.2,17.0,1.0,21.6,43.6,39600.0
0,26.0,12.1,19.2,1.0,24.8,47.9,39600.0
0,27.0,14.0,20.4,1.0,23.4,47.2,39600.0
0,25.0,7.4,18.2,1.0,26.0,55.1,39626.21
0,17.9,1.9,9.4,1.0,42.0,81.7,39710.24
0,19.3,-0.6,10.4,1.0,17.8,31.7,39764.31
0,21.5,1.7,13.4,1.0,14.0,26.3,39680.0
0,23.8,8.2,17.2,1.0,21.1,40.3,39746.37
0,25.6,7.7,18.4,1.0,23.2,45.0,39670.39
0,23.8,11.4,17.4,0.8,19.1,41.8,27782.12
0,23.1,8.5,17.2,1.0,16.0,34.6,37107.75
0,21.4,12.9,16.8,2.2,23.0,42.1,37638.04
0,22.8,10.0,17.1,0.5,15.9,34.2,39908.24
0,27.1,14.1,20.1,1.0,23.7,46.8,40143.83
0,29.2,14.1,21.9,1.0,24.9,49.3,40700.32
0,30.2,12.7,22.9,1.0,18.5,34.9,40461.85
0,27.9,15.4,20.6,2.6,17.6,40.3,36152.59
0,24.6,12.8,18.3,3.6,17.5,34.6,36000.0
0,23.8,10.8,17.9,0.6,13.3,25.2,40254.56
0,27.4,12.3,19.4,1.0,24.6,44.6,40504.32
0,28.4,10.6,21.1,1.0,19.6,31.7,41377.55
0,28.7,15.8,22.9,1.0,21.5,38.5,41445.95
0,28.0,11.9,21.4,1.0,23.2,44.3,37658.49
0,28.8,12.9,22.2,1.0,29.3,52.9,40229.39
0,27.6,17.2,22.1,0.8,22.0,45.4,41459.43
0,27.2,16.0,21.9,1.0,23.0,46.4,42124.65
0,28.4,12.8,21.3,1.0,16.6,33.5,42918.63
0,27.1,10.9,20.2,1.0,23.1,47.5,41854.92
0,26.4,12.9,18.8,2.5,27.7,55.4,40343.35
0,19.3,12.4,15.8,3.8,14.4,29.2,38075.81
0,24.8,10.6,17.9,1.0,24.4,43.2,43005.64
0,24.9,12.6,18.1,4.3,15.9,39.2,37158.69
0,24.4,9.7,16.7,0.7,21.3,39.2,41200.75
0,23.3,11.5,16.6,3.1,22.6,40.3,38543.68
0,20.8,11.5,15.7,10.0,18.6,38.9,33402.19
0,17.9,11.1,13.8,12.5,22.9,41.4,26020.71
0,19.6,8.2,14.3,0.2,18.5,37.8,43060.48
0,20.6,10.0,15.6,0.6,16.6,31.7,40856.5
0,21.5,10.1,16.1,0.2,20.6,41.4,43663.93
0,21.9,10.1,16.3,3.7,13.8,30.2,43358.09
0,22.4,9.4,16.9,1.0,16.9,29.5,43166.62
0,23.0,10.7,17.3,2.1,18.3,38.9,41707.29
0,23.8,10.3,17.3,0.3,22.0,45.4,44829.86
0,26.2,11.8,19.1,1.0,25.5,52.6,44920.59
0,27.5,13.1,20.3,1.0,26.1,50.8,45010.71
0,27.7,12.3,20.4,1.0,25.8,51.1,45100.15
0,27.6,11.7,20.4,1.0,26.3,45.7,45188.85
0,28.0,11.1,21.3,1.0,18.9,41.4,43039.35
0,29.5,12.4,22.9,1.0,14.9,31.0,45363.7
0,30.4,14.7,24.1,1.0,10.1,25.6,45449.71
0,32.0,14.8,24.9,1.0,21.6,42.5,45534.67
0,31.8,15.7,25.7,0.1,20.1,41.8,43200.0
0,31.7,20.7,25.9,0.3,23.5,47.2,43172.76
0,32.5,17.9,25.2,0.1,28.0,45.4,36345.95
0,33.5,16.7,26.2,0.2,21.9,48.2,43200.0
0,32.6,20.2,26.0,0.6,23.9,53.6,38007.94
0,31.5,16.6,25.7,1.0,20.4,39.2,45769.38
0,30.9,18.2,24.8,0.4,24.1,51.8,45805.48
0,29.5,14.7,22.5,0.2,21.0,44.6,45841.3
0,30.4,17.8,24.2,1.0,21.7,42.1,45876.82
0,34.0,19.0,26.8,1.0,22.0,45.0,37603.3
0,33.8,23.1,27.9,1.0,24.7,47.5,33081.89
0,31.6,16.1,24.9,0.4,22.7,40.0,40918.63
0,32.3,19.2,26.4,1.0,25.5,50.8,46018.73
0,32.5,18.7,26.9,1.0,19.9,40.0,46054.36
0,32.7,20.7,26.8,1.0,20.9,45.4,46089.93
0,30.8,15.4,24.6,1.0,16.7,34.2,46125.36
0,31.4,16.2,25.5,1.0,20.0,37.8,46160.61
0,32.7,19.1,26.4,1.0,17.4,33.5,46195.6
0,34.4,20.7,28.4,0.2,24.0,49.3,46072.41
0,31.7,20.3,27.2,0.6,23.0,45.0,46264.55
0,31.3,20.1,26.2,1.0,20.1,43.6,46298.37
0,33.4,16.0,26.2,1.0,18.6,37.1,44821.32
0,34.9,17.2,28.0,1.0,11.0,26.3,46364.4
0,37.1,18.7,29.6,1.0,11.7,28.8,46396.47
0,38.3,20.0,30.7,1.0,27.2,52.9,46427.82
0,36.3,22.4,30.7,1.0,14.4,36.0,46458.38
0,36.2,19.5,29.5,1.0,15.5,30.6,46488.09
0,36.1,19.9,29.7,1.0,13.2,28.8,46516.88
0,37.1,21.3,30.2,1.0,14.2,31.0,46544.69
0,36.3,19.4,29.6,1.0,19.2,44.6,46571.59
0,35.3,21.1,28.6,1.0,24.6,54.0,46314.39
0,29.6,19.7,23.7,13.9,21.7,44.6,41787.71
0,27.2,16.7,22.2,1.0,11.2,26.6,45989.38
0,28.6,17.2,22.8,1.2,17.0,45.0,46675.7
0,31.4,18.5,25.1,0.3,18.8,33.8,46700.56
0,33.5,20.4,26.9,1.0,19.0,37.1,46724.8
0,33.5,18.9,25.7,2.1,18.9,46.8,45073.85
0,30.3,18.8,24.0,3.7,22.4,42.5,46248.88
0,29.7,16.7,23.6,1.1,14.5,28.8,46685.84
0,31.7,18.6,26.6,1.0,8.6,19.1,46800.0
0,35.4,23.3,29.5,1.0,16.3,29.5,46800.0
0,35.7,21.1,29.2,1.0,15.8,31.3,46800.0
0,34.8,22.1,28.7,1.0,13.1,33.5,46800.0
0,34.5,20.6,28.6,1.0,17.7,39.6,46800.0
0,34.1,19.4,28.2,1.0,19.3,37.4,45693.52
0,36.7,21.6,30.1,1.0,19.6,34.2,46800.0
0,38.4,20.4,31.2,1.0,17.7,33.8,46800.0
0,38.1,23.1,31.6,1.0,20.0,36.4,44010.98
0,36.2,22.2,30.4,1.0,21.0,37.4,46800.0
0,37.0,22.3,30.4,1.0,20.5,43.9,46800.0
0,35.7,24.8,30.0,1.0,19.9,48.2,46800.0
0,35.6,22.3,29.2,1.0,23.4,45.7,46800.0
0,35.3,22.5,28.7,1.0,19.2,34.9,46800.0
0,34.5,20.8,28.2,1.0,24.8,51.5,46552.71
0,34.7,22.9,28.4,1.0,25.5,50.4,46800.0
0,37.4,21.3,29.3,1.0,24.1,50.0,46800.0
0,37.7,22.8,30.9,1.0,15.0,32.0,46800.0
0,36.9,24.5,31.5,1.0,13.7,29.5,46217.16
0,38.3,25.9,32.1,1.0,18.0,36.4,46800.0
0,37.2,25.9,31.7,1.0,19.7,42.1,46800.0
0,36.8,25.5,30.7,0.2,17.4,40.7,45259.68
0,36.4,23.5,29.9,0.7,19.0,37.8,46800.0
0,37.2,23.3,30.1,1.0,15.8,37.4,46800.0
0,34.4,23.8,28.3,0.6,21.2,44.6,45602.54
0,32.6,22.4,26.9,0.9,17.2,37.1,46679.87
0,32.8,22.6,27.7,0.1,12.1,25.9,45950.89
0,33.5,23.6,28.6,1.0,13.7,31.7,45815.05
0,32.9,24.1,28.8,2.4,13.7,31.3,46475.91
0,35.2,23.3,28.2,2.2,21.7,47.9,46800.0
0,28.9,21.0,24.3,6.7,18.0,33.5,41093.12
0,26.3,21.5,23.5,7.6,14.4,34.2,41881.41
0,26.4,20.6,23.0,4.3,13.8,30.6,38683.45
0,28.6,21.4,24.3,0.6,14.3,31.7,43331.73
0,30.9,20.9,25.9,1.0,19.1,36.0,44960.74
0,32.3,20.4,26.8,0.1,14.4,31.0,46762.18
0,31.3,21.2,25.2,7.5,13.4,34.9,45946.67
0,28.6,20.9,24.9,1.0,18.8,39.2,45290.54
0,31.1,19.8,25.9,0.1,10.0,26.6,46668.39
0,33.4,21.8,27.8,1.0,14.3,29.9,46604.86
0,35.5,23.1,29.1,1.0,21.9,47.5,45520.62
0,34.0,23.1,28.4,0.1,15.9,32.0,43684.17
0,33.2,22.8,27.2,0.2,19.1,43.2,43633.25
0,31.8,22.3,26.5,1.0,20.9,41.4,44597.7
0,33.7,21.4,27.7,1.0,16.3,32.8,44241.8
0,36.0,23.9,29.6,1.0,18.2,38.2,45329.71
0,36.4,23.4,29.8,1.0,19.5,40.3,44336.45
0,35.1,23.1,29.2,1.0,18.7,35.6,45884.0
0,34.9,23.0,29.2,1.0,18.0,36.4,45972.25
0,36.9,23.1,29.7,1.0,22.1,46.4,45896.47
0,38.2,22.5,30.3,1.0,18.1,42.1,45819.77
0,33.0,23.4,28.1,0.5,19.4,40.7,44017.89
0,28.5,21.2,23.8,7.5,14.6,28.8,41241.7
0,26.8,20.8,23.1,4.0,12.7,26.3,42140.23
0,28.9,19.4,24.2,0.2,13.0,28.4,43771.11
0,30.6,20.0,25.5,0.2,13.5,26.6,44482.84
0,32.8,22.6,26.6,0.3,18.3,39.2,42928.02
0,32.1,20.6,26.3,0.1,18.3,38.5,43238.43
0,30.2,20.3,24.9,4.2,14.8,35.3,42508.66
0,29.6,20.2,24.2,0.8,13.9,28.1,42266.53
0,29.9,19.9,24.7,0.8,11.0,26.6,42476.34
0,31.2,21.2,24.9,1.2,13.6,36.4,38449.36
0,29.6,19.8,24.4,2.6,15.5,38.2,39884.99
0,28.9,20.4,24.2,1.4,14.0,28.4,36176.08
0,29.8,21.2,24.9,0.2,7.7,22.7,27954.48
0,32.7,22.0,26.7,0.9,10.9,23.4,41874.34
0,33.3,22.9,27.6,0.9,15.4,29.9,41897.82
0,32.3,22.6,27.1,1.0,20.3,41.0,40861.88
0,32.9,21.7,27.2,0.3,19.7,35.6,41394.11
0,33.7,21.5,27.0,0.4,18.9,34.2,42039.49
0,28.6,21.8,24.4,3.0,14.8,33.1,28876.89
0,30.2,22.7,25.7,1.0,15.1,34.6,32781.54
0,31.9,22.3,26.0,1.2,14.2,34.2,35684.4
0,28.4,20.9,24.6,0.4,14.7,32.0,33851.5
0,30.3,20.8,24.2,3.5,12.4,34.9,35739.22
0,28.5,20.2,23.5,5.9,14.2,27.4,37706.54
0,28.6,19.6,24.0,0.2,10.5,23.4,39395.39
0,29.6,19.0,24.6,0.2,11.6,20.9,39786.05
0,31.5,21.4,25.3,0.3,16.6,34.2,39660.11
0,31.1,21.4,25.0,0.8,18.4,36.7,38728.46
0,31.2,19.9,25.6,0.2,17.0,33.1,38090.27
0,32.8,21.0,26.2,1.0,17.2,39.2,40711.04
0,28.9,21.7,24.5,6.5,16.3,33.8,39600.0
0,27.7,20.3,23.5,1.8,13.7,30.2,37966.38
0,26.6,19.5,22.8,2.9,20.4,40.0,38503.25
0,25.5,20.3,22.3,1.3,19.6,36.7,33839.41
0,26.2,20.1,22.3,0.6,28.7,51.8,39600.0
0,21.6,19.1,20.4,27.9,21.4,47.9,2455.63
0,23.4,19.0,21.0,9.3,16.9,36.0,17245.38
0,26.6,16.9,21.8,1.0,8.7,17.3,33111.76
0,28.3,19.0,23.2,3.7,10.8,29.2,36493.71
0,28.3,19.1,23.3,1.7,12.0,28.1,39612.49
0,29.3,20.9,24.2,1.0,12.2,21.6,36758.93
0,28.9,20.2,23.3,1.4,16.0,25.9,34066.04
0,27.3,19.7,22.6,0.6,12.3,22.3,39600.0
0,26.6,18.1,21.4,1.0,16.4,32.4,39651.23
0,26.5,15.7,20.6,1.0,11.0,22.3,39880.93
0,26.8,16.5,20.8,1.0,13.6,26.6,36954.43
0,28.7,15.1,21.6,1.0,16.0,29.5,39588.88
0,29.1,14.9,22.0,1.0,15.3,31.0,39948.65
0,29.2,15.1,22.2,1.0,18.1,33.1,39871.79
0,28.7,13.3,22.1,1.0,14.8,28.8,39689.76
0,29.2,14.9,22.0,1.0,17.0,33.1,39613.99
0,29.2,14.0,21.7,1.0,18.9,36.4,39436.13
0,27.2,14.3,20.6,2.5,18.9,39.2,34890.94
0,27.3,17.0,21.2,1.3,20.2,34.6,35350.75
0,28.6,15.0,22.0,1.0,15.0,27.0,39116.64
0,29.1,14.3,22.2,1.0,15.7,26.6,39044.79
0,29.5,14.5,22.6,1.0,8.6,19.1,38973.39
0,29.9,14.5,23.1,1.0,10.6,24.8,38902.5
0,29.5,15.2,23.1,1.0,9.7,22.0,38741.57
0,29.3,13.7,22.8,1.0,13.5,26.3,38672.45
0,28.9,14.3,22.3,1.0,11.4,26.6,38602.79
0,28.9,12.0,21.6,1.0,14.4,27.7,38532.68
0,27.5,13.5,21.3,1.0,15.1,28.8,38462.16
0,26.4,12.0,20.3,1.0,11.5,20.5,38310.86
0,27.1,14.5,21.0,1.0,11.9,23.8,38241.95
0,27.4,14.4,20.9,1.0,16.1,29.9,38172.95
0,27.3,12.3,20.4,1.0,15.0,28.8,38030.23
0,26.5,14.8,20.4,1.0,15.9,31.0,37865.86
0,27.0,13.8,20.6,1.0,18.4,34.6,37596.65
0,26.0,12.5,19.8,1.0,14.4,28.8,36868.85
0,26.2,14.1,19.7,1.0,18.4,38.9,37096.9
0,26.0,14.3,19.7,1.0,22.1,37.8,37426.21
0,23.0,10.2,16.9,1.0,14.3,30.2,36522.48
0,22.8,14.2,17.5,1.0,14.8,33.5,36846.2
0,23.4,14.6,17.8,1.0,15.5,33.8,32502.78
0,20.4,13.7,16.7,1.4,15.3,32.0,36214.44
0,22.1,11.1,16.6,1.0,17.0,33.1,36616.6
0,21.5,8.4,15.4,1.0,16.4,33.1,36417.08
0,21.5,10.4,16.2,1.0,16.8,27.7,36507.83
0,21.0,8.1,15.4,1.0,13.8,30.6,36501.17
0,22.0,6.9,14.9,1.0,16.2,31.7,36406.3
0,22.2,9.5,16.0,1.0,14.7,30.6,36232.96
0,22.8,9.7,16.6,1.0,13.5,25.2,36232.38
0,23.1,11.3,17.1,1.0,16.2,32.0,36153.8
0,23.2,11.3,17.3,1.0,14.0,28.1,36154.51
0,23.4,10.0,17.2,1.0,12.6,24.5,36084.37
0,23.9,10.1,17.8,1.0,11.5,24.1,36079.4
0,23.1,10.5,17.7,1.0,11.7,23.0,35968.82
0,23.2,9.8,17.4,1.0,13.7,24.5,35893.49
0,22.3,10.3,16.9,1.0,10.0,22.0,35876.23
0,22.1,6.3,15.2,1.0,12.5,26.6,35828.13
0,22.2,7.4,16.1,1.0,9.8,23.4,35742.09
0,21.9,8.4,15.4,1.0,11.3,23.0,35691.08
0,21.4,7.1,14.6,1.0,11.8,21.6,35639.85
0,20.8,9.8,15.2,1.0,12.9,27.4,35588.46
0,21.4,7.7,15.0,1.0,9.4,23.4,35536.92
0,22.1,8.2,15.3,1.0,13.6,29.9,35485.29
0,21.2,6.0,14.4,1.0,9.4,15.8,35433.59
0,21.7,8.2,14.9,1.0,11.2,21.2,35381.88
0,20.6,6.5,14.4,1.0,11.1,20.9,35329.76
0,20.1,7.3,14.1,1.0,9.8,19.4,35277.02
0,21.5,7.5,14.7,1.0,12.0,26.6,35223.73
0,21.2,6.0,13.8,1.0,13.2,25.6,35170.01
0,21.2,9.1,15.1,1.0,13.9,27.4,35115.93
0,20.3,8.0,14.4,0.4,17.1,36.4,35050.72
0,18.7,8.7,13.0,1.0,15.3,32.0,34967.95
0,18.2,3.3,11.5,1.0,9.2,20.2,34886.61
0,18.2,5.9,12.6,1.0,10.9,21.2,34806.8
0,17.9,8.1,13.0,1.0,10.0,22.3,34704.37
0,17.6,3.7,11.1,1.0,11.8,21.2,34652.28
0,17.2,6.0,11.4,1.0,19.4,40.0,34577.79
0,16.6,5.2,10.4,1.0,16.3,35.3,34505.34
0,15.8,3.5,9.6,1.0,14.0,28.1,34435.04
0,17.6,4.4,11.4,1.0,10.7,24.1,34367.0
0,17.2,4.5,11.2,1.0,13.9,28.8,34301.38
0,17.4,8.0,12.2,1.0,20.4,43.6,34238.28
0,16.2,3.7,9.9,1.0,23.4,46.1,34177.84
0,15.9,-0.8,8.4,1.0,9.9,24.1,34120.18
0,15.6,-0.8,8.6,1.0,9.8,17.6,34065.49
0,16.0,0.9,9.1,1.0,9.4,14.8,34013.25
0,16.6,0.6,9.0,1.0,9.4,15.8,33963.11
0,17.0,0.5,9.4,1.0,9.7,16.2,33915.11
0,18.7,5.1,11.7,1.0,8.7,17.6,32139.97
0,19.4,5.2,12.8,1.0,8.7,16.6,33825.81
0,19.6,9.2,14.1,1.0,11.7,23.8,33553.54
0,18.1,7.6,12.5,1.0,15.9,33.1,33745.89
0,17.0,1.5,9.9,1.0,10.6,23.0,33709.59
0,16.1,4.1,10.7,1.0,13.0,28.4,33675.83
0,14.4,1.8,8.8,1.0,12.1,25.9,33644.66
0,11.1,2.8,7.3,3.5,15.6,34.2,14388.22
0,9.7,4.3,6.9,13.5,7.9,32.4,20597.58
0,10.2,2.3,6.0,1.0,9.9,20.9,33520.65
0,8.7,5.5,6.8,1.0,9.7,19.1,6184.48
0,10.6,2.5,6.3,1.0,7.8,16.6,18972.11
0,10.8,2.7,6.8,3.0,12.8,25.9,18735.87
0,13.3,3.9,7.6,1.0,19.6,39.6,28727.42
0,14.1,-1.6,6.2,1.0,14.9,29.9,33350.13
0,15.0,-2.6,6.1,1.0,11.1,24.1,33270.65
0,15.5,-0.7,7.2,1.0,9.6,18.4,33280.07
0,15.9,0.9,8.3,1.0,9.7,15.1,33180.43
0,16.4,2.3,9.4,1.0,9.0,14.0,33084.07
0,16.1,2.6,9.3,1.0,12.9,24.1,33074.98
0,14.6,1.0,8.7,1.0,9.9,22.3,33066.01
0,15.4,0.6,8.6,1.0,9.0,16.6,32895.0
0,14.8,6.6,10.2,1.1,22.5,43.9,32400.0
0,8.3,-2.3,3.0,1.0,28.7,56.9,33046.52
0,9.0,-4.7,2.9,1.0,13.0,35.6,32990.49
0,12.8,-3.2,4.8,1.0,8.7,20.2,32986.42
0,13.4,-2.4,5.7,1.0,10.1,20.5,32943.07
0,13.6,2.2,6.9,1.0,27.0,53.6,32481.78
0,11.8,-4.2,4.4,1.0,13.0,29.2,33018.56
0,12.7,-1.9,5.6,1.0,10.6,21.6,32994.75
0,10.9,0.5,5.3,1.0,17.2,35.6,33122.88
0,10.1,-2.0,4.0,1.0,13.0,28.4,33057.89
0,10.3,-2.4,4.2,1.0,7.9,18.7,33053.97
0,11.6,1.0,5.8,1.0,9.4,20.5,33063.78
0,11.9,2.3,6.7,1.0,16.5,33.8,32935.3
0,13.5,-0.1,7.3,1.0,9.5,17.6,26304.59
0,15.7,3.8,9.7,1.0,8.7,22.0,32952.87
0,17.7,6.0,11.9,0.2,16.1,33.1,32950.24
0,16.3,4.5,10.4,1.0,25.7,51.5,33375.52
0,15.4,0.4,7.4,1.0,15.0,33.1,33758.82
0,13.5,-2.4,6.6,1.0,12.6,26.3,33510.36
0,12.4,-0.9,6.7,1.0,11.8,23.0,33917.98
0,11.2,-0.4,5.9,1.5,12.2,27.4,33057.0
0,9.4,1.0,4.9,1.0,10.8,24.8,30061.6
0,11.2,-2.4,3.8,1.0,21.7,43.6,34301.02
0,11.5,-1.7,5.0,1.0,10.9,24.5,34363.94
0,12.2,-2.2,5.6,1.0,8.9,22.0,34427.55
0,12.8,-0.2,6.8,1.0,9.6,23.0,34412.15
0,13.6,0.1,7.2,1.0,15.8,30.6,34556.24
0,15.2,2.6,8.7,1.0,12.5,27.7,34620.98
0,13.5,0.9,7.2,1.0,10.3,23.4,34685.84
0,16.7,2.5,9.6,1.0,12.1,26.6,34835.98
0,16.7,1.8,9.7,1.0,11.3,25.2,34989.16
0,16.6,4.7,10.9,1.0,10.2,22.0,33336.07
0,17.5,3.0,10.7,1.0,9.5,19.1,35123.74
0,17.8,6.9,12.4,1.0,13.4,26.3,35282.38
0,17.4,7.5,12.4,0.1,18.2,34.2,29094.72
0,17.3,5.2,11.4,1.0,15.0,28.1,34939.0
0,15.6,4.8,10.8,2.6,18.2,36.0,32736.16
0,14.8,7.4,11.0,0.9,18.8,37.1,21405.42
